# Builtin pg_proc snapshot (PostgreSQL 18.4): name, worst-case volatility
# across non-aggregate/non-window overloads (i/s/v, '-' when none), and
# whether any overload is an aggregate. Regenerate with the query in
# fit/src/volatility.rs.
hashoidvectorextended	i	0
hashtext	i	0
hashtextextended	i	0
hashtid	i	0
hashtidextended	i	0
hashvarlena	i	0
hashvarlenaextended	i	0
hashxid	i	0
hashxid8	i	0
hashxid8extended	i	0
hashxidextended	i	0
heap_tableam_handler	v	0
height	i	0
host	i	0
hostmask	i	0
iclikejoinsel	s	0
iclikesel	s	0
icnlikejoinsel	s	0
icnlikesel	s	0
icregexeqjoinsel	s	0
icregexeqsel	s	0
icregexnejoinsel	s	0
icregexnesel	s	0
icu_unicode_version	i	0
in_range	s	0
index_am_handler_in	i	0
index_am_handler_out	i	0
inet_client_addr	s	0
inet_client_port	s	0
inet_gist_compress	i	0
inet_gist_consistent	i	0
inet_gist_fetch	i	0
inet_gist_penalty	i	0
inet_gist_picksplit	i	0
inet_gist_same	i	0
inet_gist_union	i	0
inet_in	i	0
inet_merge	i	0
inet_out	i	0
inet_recv	i	0
inet_same_family	i	0
inet_send	i	0
inet_server_addr	s	0
inet_server_port	s	0
inet_spg_choose	i	0
inet_spg_config	i	0
inet_spg_inner_consistent	i	0
inet_spg_leaf_consistent	i	0
inet_spg_picksplit	i	0
inetand	i	0
inetmi	i	0
inetmi_int8	i	0
inetnot	i	0
inetor	i	0
inetpl	i	0
initcap	i	0
int2	i	0
int24div	i	0
int24eq	i	0
int24ge	i	0
int24gt	i	0
int24le	i	0
int24lt	i	0
int24mi	i	0
int24mul	i	0
int24ne	i	0
int24pl	i	0
int28div	i	0
int28eq	i	0
int28ge	i	0
int28gt	i	0
int28le	i	0
int28lt	i	0
int28mi	i	0
int28mul	i	0
int28ne	i	0
int28pl	i	0
int2_accum	i	0
int2_accum_inv	i	0
int2_avg_accum	i	0
int2_avg_accum_inv	i	0
int2_mul_cash	i	0
int2_sum	i	0
int2abs	i	0
int2and	i	0
int2div	i	0
int2eq	i	0
int2ge	i	0
int2gt	i	0
int2in	i	0
int2int4_sum	i	0
int2larger	i	0
int2le	i	0
int2lt	i	0
int2mi	i	0
int2mod	i	0
int2mul	i	0
int2ne	i	0
int2not	i	0
int2or	i	0
int2out	i	0
int2pl	i	0
int2recv	i	0
int2send	i	0
int2shl	i	0
int2shr	i	0
int2smaller	i	0
int2um	i	0
int2up	i	0
int2vectorin	i	0
int2vectorout	i	0
int2vectorrecv	i	0
int2vectorsend	i	0
int2xor	i	0
int4	i	0
int42div	i	0
int42eq	i	0
int42ge	i	0
int42gt	i	0
int42le	i	0
int42lt	i	0
int42mi	i	0
int42mul	i	0
int42ne	i	0
int42pl	i	0
int48div	i	0
int48eq	i	0
int48ge	i	0
int48gt	i	0
int48le	i	0
int48lt	i	0
int48mi	i	0
int48mul	i	0
int48ne	i	0
int48pl	i	0
int4_accum	i	0
int4_accum_inv	i	0
int4_avg_accum	i	0
int4_avg_accum_inv	i	0
int4_avg_combine	i	0
int4_mul_cash	i	0
int4_sum	i	0
int4abs	i	0
int4and	i	0
int4div	i	0
int4eq	i	0
int4ge	i	0
int4gt	i	0
int4in	i	0
int4inc	i	0
int4larger	i	0
int4le	i	0
int4lt	i	0
int4mi	i	0
int4mod	i	0
int4mul	i	0
int4multirange	i	0
int4ne	i	0
int4not	i	0
int4or	i	0
int4out	i	0
int4pl	i	0
int4range	i	0
int4range_canonical	i	0
int4range_subdiff	i	0
int4recv	i	0
int4send	i	0
int4shl	i	0
int4shr	i	0
int4smaller	i	0
int4um	i	0
int4up	i	0
int4xor	i	0
int8	i	0
int82div	i	0
int82eq	i	0
int82ge	i	0
int82gt	i	0
int82le	i	0
int82lt	i	0
int82mi	i	0
int82mul	i	0
int82ne	i	0
int82pl	i	0
int84div	i	0
int84eq	i	0
int84ge	i	0
int84gt	i	0
int84le	i	0
int84lt	i	0
int84mi	i	0
int84mul	i	0
int84ne	i	0
int84pl	i	0
int8_accum	i	0
int8_accum_inv	i	0
int8_avg	i	0
int8_avg_accum	i	0
int8_avg_accum_inv	i	0
int8_avg_combine	i	0
int8_avg_deserialize	i	0
int8_avg_serialize	i	0
int8_mul_cash	i	0
int8_sum	i	0
int8abs	i	0
int8and	i	0
int8dec	i	0
int8dec_any	i	0
int8div	i	0
int8eq	i	0
int8ge	i	0
int8gt	i	0
int8in	i	0
int8inc	i	0
int8inc_any	i	0
int8inc_float8_float8	i	0
int8inc_support	i	0
int8larger	i	0
int8le	i	0
int8lt	i	0
int8mi	i	0
int8mod	i	0
int8mul	i	0
int8multirange	i	0
int8ne	i	0
int8not	i	0
int8or	i	0
int8out	i	0
int8pl	i	0
int8pl_inet	i	0
int8range	i	0
int8range_canonical	i	0
int8range_subdiff	i	0
int8recv	i	0
int8send	i	0
int8shl	i	0
int8shr	i	0
int8smaller	i	0
int8um	i	0
int8up	i	0
int8xor	i	0
integer_pl_date	i	0
inter_lb	i	0
inter_sb	i	0
inter_sl	i	0
internal_in	i	0
internal_out	i	0
interval	i	0
interval_avg	i	0
interval_avg_accum	i	0
interval_avg_accum_inv	i	0
interval_avg_combine	i	0
interval_avg_deserialize	i	0
interval_avg_serialize	i	0
interval_cmp	i	0
interval_div	i	0
interval_eq	i	0
interval_ge	i	0
interval_gt	i	0
interval_hash	i	0
interval_hash_extended	i	0
interval_in	s	0
interval_larger	i	0
interval_le	i	0
interval_lt	i	0
interval_mi	i	0
interval_mul	i	0
interval_ne	i	0
interval_out	s	0
interval_pl	i	0
interval_pl_date	i	0
interval_pl_time	i	0
interval_pl_timestamp	i	0
interval_pl_timestamptz	s	0
interval_pl_timetz	i	0
interval_recv	i	0
interval_send	i	0
interval_smaller	i	0
interval_sum	i	0
interval_support	i	0
interval_um	i	0
intervaltypmodin	i	0
intervaltypmodout	i	0
is_normalized	i	0
isclosed	i	0
isempty	i	0
isfinite	i	0
ishorizontal	i	0
iso8859_1_to_utf8	i	0
iso8859_to_utf8	i	0
iso_to_koi8r	i	0
iso_to_mic	i	0
iso_to_win1251	i	0
iso_to_win866	i	0
isopen	i	0
isparallel	i	0
isperp	i	0
isvertical	i	0
johab_to_utf8	i	0
json_agg	-	1
json_agg_finalfn	i	0
json_agg_strict	-	1
json_agg_strict_transfn	s	0
json_agg_transfn	s	0
json_array_element	i	0
json_array_element_text	i	0
json_array_elements	i	0
json_array_elements_text	i	0
json_array_length	i	0
json_build_array	s	0
json_build_object	s	0
json_each	i	0
json_each_text	i	0
json_extract_path	i	0
json_extract_path_text	i	0
json_in	i	0
json_object	i	0
json_object_agg	-	1
json_object_agg_finalfn	i	0
